SYMBOL,DATE,TIME,PRICE,SIZE,G127,CORR,COND,EX
MSFT,20050310,12:32:48,25.32,400,0,0,,T
MSFT,20050310,12:32:48,25.32,2000,0,0,,T
MSFT,20050310,12:32:55,25.33,100,0,0,,C
MSFT,20050310,12:33:00,25.33,900,0,0,,T
MSFT,20050310,12:33:00,25.32,200,0,0,,T
MSFT,20050310,12:33:00,25.33,558,0,0,,C
MSFT,20050310,12:33:00,25.33,600,0,0,,C
MSFT,20050310,12:33:00,25.33,1842,0,0,,C
MSFT,20050310,12:33:00,25.32,100,0,0,,T
MSFT,20050310,12:33:01,25.33,158,0,0,,C
MSFT,20050310,12:33:01,25.33,142,0,0,,C
MSFT,20050310,12:33:01,25.32,200,0,0,,T
MSFT,20050310,12:33:03,25.33,200,0,0,,T
MSFT,20050310,12:33:05,25.32,160,0,0,,T
MSFT,20050310,12:33:09,25.32,700,0,0,,P
MSFT,20050310,12:33:09,25.32,200,0,0,,T
MSFT,20050310,12:33:09,25.32,300,0,0,,T
MSFT,20050310,12:33:10,25.32,400,0,0,,C
MSFT,20050310,12:33:10,25.32,1000,0,0,,C
MSFT,20050310,12:33:10,25.32,400,0,0,,C
MSFT,20050310,12:33:10,25.32,700,0,0,,T
MSFT,20050310,12:33:12,25.32,180,0,0,,T
MSFT,20050310,12:33:12,25.32,500,0,0,,T
MSFT,20050310,12:33:15,25.32,200,0,0,,C
MSFT,20050310,12:33:15,25.32,700,0,0,,T
MSFT,20050310,12:33:17,25.33,400,0,0,,T
MSFT,20050310,12:33:18,25.322,100,0,0,,T
MSFT,20050310,12:33:18,25.33,858,0,0,,C
MSFT,20050310,12:33:18,25.33,642,0,0,,C
MSFT,20050310,12:33:19,25.33,500,0,0,,P
MSFT,20050310,12:33:19,25.33,600,0,0,,P
MSFT,20050310,12:33:19,25.33,600,0,0,,P
MSFT,20050310,12:33:19,25.33,500,0,0,,P
MSFT,20050310,12:33:19,25.33,600,0,0,,P
MSFT,20050310,12:33:19,25.33,300,0,0,,P
MSFT,20050310,12:33:22,25.33,500,0,0,,P
MSFT,20050310,12:33:24,25.33,300,0,0,,C
MSFT,20050310,12:33:24,25.33,100,0,0,,P
MSFT,20050310,12:33:24,25.33,400,0,0,,P
MSFT,20050310,12:33:25,25.32,326,0,0,,T
MSFT,20050310,12:33:25,25.32,174,0,0,,T
MSFT,20050310,12:33:25,25.32,300,0,0,,T
MSFT,20050310,12:33:25,25.32,200,0,0,,C
MSFT,20050310,12:33:29,25.32,110,0,0,,T
MSFT,20050310,12:33:34,25.3218,1250,0,0,,T
MSFT,20050310,12:33:36,25.33,142,0,0,,C
MSFT,20050310,12:33:40,25.33,200,0,0,,T
MSFT,20050310,12:33:42,25.321,100,0,0,,T
MSFT,20050310,12:33:42,25.33,500,0,0,,T
MSFT,20050310,12:33:43,25.33,300,0,0,,T
MSFT,20050310,12:33:43,25.33,100,0,0,,C
MSFT,20050310,12:33:46,25.33,100,0,0,,D
MSFT,20050310,12:33:47,25.33,135,0,0,,P
MSFT,20050310,12:33:47,25.33,100,0,0,,T
MSFT,20050310,12:33:48,25.33,100,0,0,,T
MSFT,20050310,12:33:48,25.33,258,0,0,,C
MSFT,20050310,12:33:51,25.33,100,0,0,,D
MSFT,20050310,12:34:01,25.33,300,0,0,,C
MSFT,20050310,12:34:05,25.33,148,0,0,,T
MSFT,20050310,12:34:09,25.33,500,0,0,,P
MSFT,20050310,12:34:09,25.33,600,0,0,,P
MSFT,20050310,12:34:09,25.33,600,0,0,,P
MSFT,20050310,12:34:09,25.33,600,0,0,,P
MSFT,20050310,12:34:09,25.33,600,0,0,,P
MSFT,20050310,12:34:09,25.33,500,0,0,,P
MSFT,20050310,12:34:09,25.33,500,0,0,,P
MSFT,20050310,12:34:09,25.33,500,0,0,,P
MSFT,20050310,12:34:09,25.33,600,0,0,,P
MSFT,20050310,12:34:10,25.3302,200,0,0,,D
MSFT,20050310,12:34:10,25.3302,100,0,0,,D
MSFT,20050310,12:34:10,25.3302,600,0,0,,D
MSFT,20050310,12:34:11,25.3302,100,0,0,,D
MSFT,20050310,12:34:11,25.3302,200,0,0,,D
MSFT,20050310,12:34:12,25.33,158,0,0,,C
MSFT,20050310,12:34:12,25.33,142,0,0,,C
MSFT,20050310,12:34:12,25.325,1700,0,0,B,T
MSFT,20050310,12:34:12,25.3302,300,0,0,,D
MSFT,20050310,12:34:13,25.33,500,0,0,,D
MSFT,20050310,12:34:13,25.33,200,0,0,,D
MSFT,20050310,12:34:14,25.33,300,0,0,,T
MSFT,20050310,12:34:14,25.33,200,0,0,,T
MSFT,20050310,12:34:14,25.33,400,0,0,,T
MSFT,20050310,12:34:14,25.33,400,0,0,,T
MSFT,20050310,12:34:14,25.33,200,0,0,,T
MSFT,20050310,12:34:14,25.33,100,0,0,,T
MSFT,20050310,12:34:14,25.33,358,0,0,,C
MSFT,20050310,12:34:14,25.33,500,0,0,,C
MSFT,20050310,12:34:14,25.33,1000,0,0,,C
MSFT,20050310,12:34:14,25.33,400,0,0,,C
MSFT,20050310,12:34:14,25.33,1000,0,0,,C
MSFT,20050310,12:34:14,25.33,1000,0,0,,C
MSFT,20050310,12:34:14,25.33,600,0,0,,C
MSFT,20050310,12:34:14,25.33,500,0,0,,C
MSFT,20050310,12:34:14,25.33,400,0,0,,C
MSFT,20050310,12:34:14,25.33,1000,0,0,,C
MSFT,20050310,12:34:14,25.33,400,0,0,,C
MSFT,20050310,12:34:14,25.33,400,0,0,,C
MSFT,20050310,12:34:14,25.33,500,0,0,,T
MSFT,20050310,12:34:14,25.33,400,0,0,,T
MSFT,20050310,12:34:14,25.33,500,0,0,,T
MSFT,20050310,12:34:14,25.33,400,0,0,,T
MSFT,20050310,12:34:15,25.33,400,0,0,,C
MSFT,20050310,12:34:15,25.33,300,0,0,,C
MSFT,20050310,12:34:15,25.33,400,0,0,,C
MSFT,20050310,12:34:15,25.33,100,0,0,,C
MSFT,20050310,12:34:15,25.33,400,0,0,,C
MSFT,20050310,12:34:15,25.33,100,0,0,,C
MSFT,20050310,12:34:15,25.33,500,0,0,,C
MSFT,20050310,12:34:15,25.33,1806,0,0,,C
MSFT,20050310,12:34:15,25.33,500,0,0,,C
MSFT,20050310,12:34:15,25.33,100,0,0,,C
MSFT,20050310,12:34:15,25.33,1885,0,0,,T
MSFT,20050310,12:34:15,25.33,1400,0,0,,T
MSFT,20050310,12:34:15,25.33,315,0,0,,T
MSFT,20050310,12:34:15,25.33,100,0,0,,P
MSFT,20050310,12:34:15,25.33,200,0,0,,T
MSFT,20050310,12:34:15,25.33,100,0,0,,T
MSFT,20050310,12:34:15,25.33,185,0,0,,T
MSFT,20050310,12:34:15,25.33,400,0,0,,T
MSFT,20050310,12:34:16,25.33,100,0,0,,C
MSFT,20050310,12:34:16,25.33,200,0,0,,P
MSFT,20050310,12:34:16,25.33,200,0,0,,P
MSFT,20050310,12:34:21,25.34,200,0,0,,T
MSFT,20050310,12:34:21,25.33,200,0,0,,T
MSFT,20050310,12:34:24,25.34,300,0,0,,C
MSFT,20050310,12:34:32,25.33,1000,0,0,,T
MSFT,20050310,12:34:34,25.33,1400,0,0,,T
MSFT,20050310,12:34:35,25.34,100,0,0,,T
MSFT,20050310,12:34:35,25.34,800,0,0,,T
MSFT,20050310,12:34:35,25.34,600,0,0,,T
MSFT,20050310,12:34:35,25.34,500,0,0,,T
MSFT,20050310,12:34:36,25.34,300,0,0,,C
MSFT,20050310,12:34:46,25.34,600,0,0,,T
MSFT,20050310,12:34:48,25.34,300,0,0,,C
MSFT,20050310,12:34:52,25.34,100,0,0,,T
MSFT,20050310,12:34:55,25.33,150,0,0,,T
MSFT,20050310,12:34:59,25.34,150,0,0,,T
MSFT,20050310,12:35:00,25.34,257,0,0,,C
MSFT,20050310,12:35:04,25.34,270,0,0,,T
MSFT,20050310,12:35:12,25.34,300,0,0,,C
MSFT,20050310,12:35:17,25.33,148,0,0,,T
MSFT,20050310,12:35:19,25.33,100,0,0,,C
MSFT,20050310,12:35:23,25.3399,400,0,0,,T
MSFT,20050310,12:35:24,25.34,100,0,0,,T
MSFT,20050310,12:35:25,25.33,2000,0,0,,T
MSFT,20050310,12:35:26,25.33,335,0,0,,T
MSFT,20050310,12:35:29,25.34,200,0,0,,C
MSFT,20050310,12:35:30,25.33,100,0,0,,T
MSFT,20050310,12:35:31,25.34,400,0,0,,T
MSFT,20050310,12:35:31,25.34,300,0,0,,T
MSFT,20050310,12:35:31,25.34,600,0,0,,T
MSFT,20050310,12:35:31,25.34,700,0,0,,T
MSFT,20050310,12:35:35,25.33,1000,0,0,,T
MSFT,20050310,12:35:39,25.33,385,0,0,,T
MSFT,20050310,12:35:39,25.33,400,0,0,,T
MSFT,20050310,12:35:39,25.33,215,0,0,,T
MSFT,20050310,12:35:40,25.33,964,0,0,,T
MSFT,20050310,12:35:44,25.33,1600,0,0,,T
MSFT,20050310,12:35:49,25.34,243,0,0,,C
MSFT,20050310,12:35:49,25.33,100,0,0,,P
MSFT,20050310,12:35:51,25.33,200,0,0,,C
MSFT,20050310,12:35:52,25.3301,270,0,0,,M
MSFT,20050310,12:35:52,25.33,700,0,0,,C
MSFT,20050310,12:35:52,25.33,1000,0,0,,C
MSFT,20050310,12:35:52,25.33,600,0,0,,C
MSFT,20050310,12:35:52,25.33,600,0,0,,C
MSFT,20050310,12:35:52,25.33,1308,0,0,,C
MSFT,20050310,12:36:00,25.33,200,0,0,,P
MSFT,20050310,12:36:01,25.33,100,0,0,,T
MSFT,20050310,12:36:05,25.33,220,0,0,,T
MSFT,20050310,12:36:06,25.33,170,0,0,,T
MSFT,20050310,12:36:07,25.34,113,0,0,,T
MSFT,20050310,12:36:10,25.338,425,0,0,,T
MSFT,20050310,12:36:10,25.33,250,0,0,,P
MSFT,20050310,12:36:10,25.33,600,0,0,,P
MSFT,20050310,12:36:10,25.33,500,0,0,,P
MSFT,20050310,12:36:10,25.33,800,0,0,,P
MSFT,20050310,12:36:10,25.33,500,0,0,,P
MSFT,20050310,12:36:10,25.33,400,0,0,,P
MSFT,20050310,12:36:10,25.33,800,0,0,,P
MSFT,20050310,12:36:10,25.33,500,0,0,,P
MSFT,20050310,12:36:10,25.33,500,0,0,,P
MSFT,20050310,12:36:10,25.33,500,0,0,,P
MSFT,20050310,12:36:10,25.33,500,0,0,,P
MSFT,20050310,12:36:10,25.33,500,0,0,,P
MSFT,20050310,12:36:10,25.33,500,0,0,,P
MSFT,20050310,12:36:10,25.33,500,0,0,,P
MSFT,20050310,12:36:10,25.33,500,0,0,,P
MSFT,20050310,12:36:10,25.33,500,0,0,,P
MSFT,20050310,12:36:10,25.33,100,0,0,,P
MSFT,20050310,12:36:10,25.33,200,0,0,,P
MSFT,20050310,12:36:10,25.33,2000,0,0,,P
MSFT,20050310,12:36:10,25.33,2000,0,0,,P
MSFT,20050310,12:36:10,25.33,500,0,0,,P
MSFT,20050310,12:36:10,25.33,1500,0,0,,P
MSFT,20050310,12:36:10,25.33,7000,0,0,,P
MSFT,20050310,12:36:10,25.33,400,0,0,,P
MSFT,20050310,12:36:10,25.33,250,0,0,,P
MSFT,20050310,12:36:10,25.33,1500,0,0,,P
MSFT,20050310,12:36:10,25.33,500,0,0,,P
MSFT,20050310,12:36:10,25.33,500,0,0,,P
MSFT,20050310,12:36:10,25.33,200,0,0,,P
MSFT,20050310,12:36:10,25.33,100,0,0,,P
MSFT,20050310,12:36:11,25.33,1000,0,0,,T
MSFT,20050310,12:36:11,25.33,1000,0,0,,T
MSFT,20050310,12:36:12,25.33,1000,0,0,,T
MSFT,20050310,12:36:12,25.33,600,0,0,,T
MSFT,20050310,12:36:12,25.33,400,0,0,,T
MSFT,20050310,12:36:12,25.33,358,0,0,,T
MSFT,20050310,12:36:12,25.33,692,0,0,,C
MSFT,20050310,12:36:12,25.33,600,0,0,,C
MSFT,20050310,12:36:12,25.33,400,0,0,,C
MSFT,20050310,12:36:12,25.33,500,0,0,,C
MSFT,20050310,12:36:12,25.33,500,0,0,,C
MSFT,20050310,12:36:12,25.33,100,0,0,,C
MSFT,20050310,12:36:12,25.33,1000,0,0,,C
MSFT,20050310,12:36:12,25.33,600,0,0,,C
MSFT,20050310,12:36:12,25.33,400,0,0,,C
MSFT,20050310,12:36:12,25.33,1900,0,0,,P
MSFT,20050310,12:36:12,25.33,100,0,0,,P
MSFT,20050310,12:36:12,25.33,400,0,0,,P
MSFT,20050310,12:36:12,25.33,600,0,0,,P
MSFT,20050310,12:36:12,25.33,100,0,0,,P
MSFT,20050310,12:36:12,25.33,500,0,0,,P
MSFT,20050310,12:36:12,25.33,500,0,0,,T
MSFT,20050310,12:36:12,25.33,1000,0,0,,C
MSFT,20050310,12:36:12,25.33,1000,0,0,,C
MSFT,20050310,12:36:12,25.33,1000,0,0,,C
MSFT,20050310,12:36:12,25.33,400,0,0,,C
MSFT,20050310,12:36:12,25.33,1000,0,0,,C
MSFT,20050310,12:36:12,25.33,1000,0,0,,C
MSFT,20050310,12:36:12,25.33,400,0,0,,C
MSFT,20050310,12:36:12,25.33,400,0,0,,C
MSFT,20050310,12:36:12,25.33,500,0,0,,C
MSFT,20050310,12:36:12,25.33,500,0,0,,C
MSFT,20050310,12:36:12,25.33,500,0,0,,C
MSFT,20050310,12:36:12,25.33,500,0,0,,C
MSFT,20050310,12:36:12,25.33,500,0,0,,C
MSFT,20050310,12:36:12,25.33,500,0,0,,C
MSFT,20050310,12:36:12,25.33,4000,0,0,,C
MSFT,20050310,12:36:12,25.33,200,0,0,,C
MSFT,20050310,12:36:12,25.33,250,0,0,,C
MSFT,20050310,12:36:12,25.33,400,0,0,,T
MSFT,20050310,12:36:12,25.33,300,0,0,,T
MSFT,20050310,12:36:12,25.33,500,0,0,,T
MSFT,20050310,12:36:12,25.33,300,0,0,,C
MSFT,20050310,12:36:12,25.33,400,0,0,,C
MSFT,20050310,12:36:12,25.33,1000,0,0,,C
MSFT,20050310,12:36:12,25.33,100,0,0,,C
MSFT,20050310,12:36:12,25.33,400,0,0,,C
MSFT,20050310,12:36:12,25.33,442,0,0,,T
MSFT,20050310,12:36:12,25.33,400,0,0,,T
MSFT,20050310,12:36:12,25.33,100,0,0,,T
MSFT,20050310,12:36:12,25.33,100,0,0,,T
MSFT,20050310,12:36:12,25.33,358,0,0,,T
MSFT,20050310,12:36:12,25.33,300,0,0,,T
MSFT,20050310,12:36:12,25.33,300,0,0,,T
MSFT,20050310,12:36:12,25.33,1000,0,0,,T
MSFT,20050310,12:36:12,25.33,100,0,0,,T
MSFT,20050310,12:36:12,25.33,500,0,0,,T
MSFT,20050310,12:36:12,25.33,658,0,0,,T
MSFT,20050310,12:36:12,25.33,100,0,0,,T
MSFT,20050310,12:36:12,25.33,174,0,0,,T
MSFT,20050310,12:36:12,25.33,300,0,0,,T
MSFT,20050310,12:36:13,25.33,100,0,0,,T
MSFT,20050310,12:36:13,25.33,100,0,0,,T
MSFT,20050310,12:36:13,25.33,100,0,0,,T
MSFT,20050310,12:36:13,25.33,100,0,0,,T
MSFT,20050310,12:36:13,25.33,100,0,0,,T
MSFT,20050310,12:36:14,25.33,100,0,0,,T
MSFT,20050310,12:36:14,25.33,2000,0,0,,T
MSFT,20050310,12:36:15,25.33,100,0,0,,T
MSFT,20050310,12:36:15,25.33,500,0,0,,C
MSFT,20050310,12:36:16,25.33,600,0,0,,C
MSFT,20050310,12:36:16,25.33,126,0,0,,C
MSFT,20050310,12:36:16,25.33,200,0,0,,C
MSFT,20050310,12:36:16,25.33,200,0,0,,T
MSFT,20050310,12:36:16,25.33,100,0,0,,T
MSFT,20050310,12:36:24,25.328,100,0,0,,T
MSFT,20050310,12:36:26,25.33,100,0,0,,C
MSFT,20050310,12:36:31,25.32,100,0,0,,P
MSFT,20050310,12:36:31,25.33,260,0,0,,P
MSFT,20050310,12:36:34,25.32,560,0,0,,C
MSFT,20050310,12:36:34,25.32,1000,0,0,,C
MSFT,20050310,12:36:34,25.32,500,0,0,,C
MSFT,20050310,12:36:34,25.32,500,0,0,,C
MSFT,20050310,12:36:34,25.32,1940,0,0,,C
MSFT,20050310,12:36:35,25.32,826,0,0,,T
MSFT,20050310,12:36:35,25.32,174,0,0,,T
MSFT,20050310,12:36:35,25.32,1000,0,0,,T
MSFT,20050310,12:36:43,25.32,100,0,0,,P
MSFT,20050310,12:36:45,25.321,400,0,0,,T
MSFT,20050310,12:36:50,25.3299,300,0,0,,T
MSFT,20050310,12:36:51,25.32,100,0,0,,P
MSFT,20050310,12:36:57,25.3218,300,0,0,,T
MSFT,20050310,12:36:57,25.33,1000,0,0,,T
MSFT,20050310,12:36:58,25.32,1200,0,0,,C
MSFT,20050310,12:36:59,25.32,100,0,0,,P
MSFT,20050310,12:37:02,25.321,1000,0,0,,T
MSFT,20050310,12:37:06,25.32,300,0,0,,T
MSFT,20050310,12:37:06,25.32,500,0,0,,T
MSFT,20050310,12:37:06,25.32,100,0,0,,T
MSFT,20050310,12:37:06,25.32,500,0,0,,T
MSFT,20050310,12:37:06,25.32,100,0,0,,P
MSFT,20050310,12:37:11,25.32,894,0,0,,T
MSFT,20050310,12:37:13,25.32,100,0,0,,P
MSFT,20050310,12:37:16,25.32,1875,0,0,,T
MSFT,20050310,12:37:17,25.32,250,0,0,,T
MSFT,20050310,12:37:17,25.32,100,0,0,,T
MSFT,20050310,12:37:18,25.32,300,0,0,,T
MSFT,20050310,12:37:20,25.32,100,0,0,,P
MSFT,20050310,12:37:21,25.32,500,0,0,,T
MSFT,20050310,12:37:26,25.33,125,0,0,,T
MSFT,20050310,12:37:26,25.32,100,0,0,,P
MSFT,20050310,12:37:33,25.33,300,0,0,,T
MSFT,20050310,12:37:33,25.33,100,0,0,,C
MSFT,20050310,12:37:36,25.33,126,0,0,,C
MSFT,20050310,12:37:41,25.32,100,0,0,,P
MSFT,20050310,12:37:46,25.3218,500,0,0,,T
MSFT,20050310,12:37:46,25.33,146,0,0,,T
MSFT,20050310,12:37:47,25.32,100,0,0,,P
MSFT,20050310,12:37:47,25.32,400,0,0,,T
MSFT,20050310,12:37:55,25.32,100,0,0,,P
MSFT,20050310,12:37:55,25.328,190,0,0,,T
MSFT,20050310,12:37:57,25.33,200,0,0,,C
MSFT,20050310,12:38:11,25.321,200,0,0,,T
MSFT,20050310,12:38:16,25.3201,120,0,0,,T
MSFT,20050310,12:38:21,25.3201,595,0,0,,T
MSFT,20050310,12:38:21,25.32,426,0,0,,T
MSFT,20050310,12:38:21,25.32,524,0,0,,T
MSFT,20050310,12:38:25,25.3201,700,0,0,,T
MSFT,20050310,12:38:29,25.33,800,0,0,,T
MSFT,20050310,12:38:30,25.32,300,0,0,,T
MSFT,20050310,12:38:31,25.3201,320,0,0,,T
MSFT,20050310,12:38:37,25.32,600,0,0,,T
MSFT,20050310,12:38:38,25.32,780,0,0,,P
MSFT,20050310,12:38:38,25.32,500,0,0,,P
MSFT,20050310,12:38:38,25.32,500,0,0,,P
MSFT,20050310,12:38:38,25.32,7000,0,0,,P
MSFT,20050310,12:38:38,25.32,1000,0,0,,P
MSFT,20050310,12:38:38,25.32,500,0,0,,P
MSFT,20050310,12:38:38,25.32,2200,0,0,,P
MSFT,20050310,12:38:38,25.32,1000,0,0,,P
MSFT,20050310,12:38:38,25.32,300,0,0,,P
MSFT,20050310,12:38:38,25.32,420,0,0,,P
MSFT,20050310,12:38:40,25.32,100,0,0,,P
MSFT,20050310,12:38:40,25.33,140,0,0,,P
MSFT,20050310,12:38:40,25.33,117,0,0,,P
MSFT,20050310,12:38:42,25.33,800,0,0,,T
MSFT,20050310,12:38:42,25.33,173,0,0,,T
MSFT,20050310,12:38:52,25.33,1000,0,0,,T
MSFT,20050310,12:38:52,25.33,346,0,0,,T
MSFT,20050310,12:38:52,25.33,654,0,0,,T
MSFT,20050310,12:39:01,25.32,176,0,0,,T
MSFT,20050310,12:39:01,25.33,274,0,0,,C
MSFT,20050310,12:39:01,25.33,352,0,0,,C
MSFT,20050310,12:39:03,25.33,400,0,0,,T
MSFT,20050310,12:39:04,25.329,125,0,0,,T
MSFT,20050310,12:39:07,25.321,252,0,0,,T
MSFT,20050310,12:39:11,25.33,164,0,0,,P
MSFT,20050310,12:39:25,25.33,100,0,0,,T
MSFT,20050310,12:39:29,25.32,776,0,0,,T
MSFT,20050310,12:39:29,25.32,500,0,0,,T
MSFT,20050310,12:39:29,25.32,500,0,0,,T
MSFT,20050310,12:39:29,25.32,5724,0,0,,T
MSFT,20050310,12:39:29,25.32,500,0,0,,T
MSFT,20050310,12:39:29,25.32,5000,0,0,,T
MSFT,20050310,12:39:29,25.32,300,0,0,,T
MSFT,20050310,12:39:29,25.32,400,0,0,,T
MSFT,20050310,12:39:29,25.32,800,0,0,,T
MSFT,20050310,12:39:29,25.32,500,0,0,,T
MSFT,20050310,12:39:29,25.32,5700,0,0,,M
MSFT,20050310,12:39:29,25.32,400,0,0,,T
MSFT,20050310,12:39:30,25.322,100,0,0,,T
MSFT,20050310,12:39:31,25.32,180,0,0,,T
MSFT,20050310,12:39:31,25.33,500,0,0,,T
MSFT,20050310,12:39:31,25.33,400,0,0,,T
MSFT,20050310,12:39:31,25.33,400,0,0,,T
MSFT,20050310,12:39:31,25.33,500,0,0,,T
MSFT,20050310,12:39:31,25.33,500,0,0,,T
MSFT,20050310,12:39:31,25.33,400,0,0,,T
MSFT,20050310,12:39:31,25.33,1000,0,0,,T
MSFT,20050310,12:39:31,25.33,400,0,0,,T
MSFT,20050310,12:39:31,25.33,1000,0,0,,T
MSFT,20050310,12:39:31,25.33,500,0,0,,T
MSFT,20050310,12:39:31,25.33,400,0,0,,T
MSFT,20050310,12:39:31,25.33,400,0,0,,T
MSFT,20050310,12:39:31,25.33,200,0,0,,T
MSFT,20050310,12:39:31,25.33,1000,0,0,,T
MSFT,20050310,12:39:31,25.33,500,0,0,,T
MSFT,20050310,12:39:31,25.33,1000,0,0,,T
MSFT,20050310,12:39:31,25.33,500,0,0,,T
MSFT,20050310,12:39:31,25.33,500,0,0,,T
MSFT,20050310,12:39:31,25.33,200,0,0,,T
MSFT,20050310,12:39:31,25.33,100,0,0,,T
MSFT,20050310,12:39:31,25.33,400,0,0,,T
MSFT,20050310,12:39:31,25.33,654,0,0,,T
MSFT,20050310,12:39:31,25.33,400,0,0,,T
MSFT,20050310,12:39:31,25.33,246,0,0,,T
MSFT,20050310,12:39:34,25.33,7900,0,0,,T
MSFT,20050310,12:39:35,25.32,150,0,0,,T
MSFT,20050310,12:39:36,25.32,224,0,0,,T
MSFT,20050310,12:39:37,25.33,100,0,0,,P
MSFT,20050310,12:39:37,25.321,600,0,0,,T
MSFT,20050310,12:39:46,25.33,100,0,0,,T
MSFT,20050310,12:39:47,25.33,300,0,0,,T
MSFT,20050310,12:39:47,25.33,100,0,0,,C
MSFT,20050310,12:39:52,25.33,300,0,0,,P
MSFT,20050310,12:39:53,25.32,175,0,0,,T
MSFT,20050310,12:39:59,25.33,1000,0,0,,T
MSFT,20050310,12:40:01,25.321,950,0,0,,T
MSFT,20050310,12:40:03,25.32,700,0,0,,T
MSFT,20050310,12:40:03,25.32,600,0,0,,T
MSFT,20050310,12:40:05,25.33,1200,0,0,,T
MSFT,20050310,12:40:09,25.32,2300,0,0,,T
MSFT,20050310,12:40:09,25.32,2300,0,0,,M
MSFT,20050310,12:40:09,25.32,1900,0,0,,T
MSFT,20050310,12:40:11,25.33,548,0,0,,C
MSFT,20050310,12:40:11,25.33,452,0,0,,C
MSFT,20050310,12:40:14,25.32,100,0,0,,T
MSFT,20050310,12:40:15,25.32,400,0,0,,T
MSFT,20050310,12:40:15,25.32,400,0,0,,M
MSFT,20050310,12:40:16,25.3201,100,0,0,,T
MSFT,20050310,12:40:17,25.3201,200,0,0,,T
MSFT,20050310,12:40:25,25.33,200,0,0,,T
MSFT,20050310,12:40:29,25.32,100,0,0,,T
MSFT,20050310,12:40:39,25.32,100,0,0,,C
MSFT,20050310,12:40:43,25.33,140,0,0,,T
MSFT,20050310,12:40:48,25.32,3000,0,0,,T
MSFT,20050310,12:40:48,25.32,800,0,0,,T
MSFT,20050310,12:40:48,25.32,100,0,0,,T
MSFT,20050310,12:40:48,25.32,400,0,0,,T
MSFT,20050310,12:40:48,25.32,500,0,0,,T
MSFT,20050310,12:40:48,25.32,200,0,0,,T
MSFT,20050310,12:40:49,25.32,300,0,0,,T
MSFT,20050310,12:40:49,25.32,500,0,0,,T
MSFT,20050310,12:40:49,25.32,1800,0,0,,T
MSFT,20050310,12:40:49,25.32,500,0,0,,T
MSFT,20050310,12:40:49,25.32,1900,0,0,,T
MSFT,20050310,12:40:49,25.32,200,0,0,,C
MSFT,20050310,12:40:51,25.32,100,0,0,,T
MSFT,20050310,12:40:51,25.32,400,0,0,,T
MSFT,20050310,12:40:51,25.32,400,0,0,,T
MSFT,20050310,12:40:51,25.32,500,0,0,,T
MSFT,20050310,12:40:51,25.32,200,0,0,,T
MSFT,20050310,12:40:51,25.32,100,0,0,,T
MSFT,20050310,12:40:51,25.32,3100,0,0,,T
MSFT,20050310,12:40:51,25.32,200,0,0,,T
MSFT,20050310,12:40:51,25.32,100,0,0,,C
MSFT,20050310,12:40:52,25.32,500,0,0,,T
MSFT,20050310,12:40:52,25.32,700,0,0,,T
MSFT,20050310,12:40:52,25.32,400,0,0,,T
MSFT,20050310,12:40:52,25.32,500,0,0,,T
MSFT,20050310,12:40:52,25.32,100,0,0,,T
MSFT,20050310,12:40:52,25.32,900,0,0,,T
MSFT,20050310,12:40:52,25.32,500,0,0,,T
MSFT,20050310,12:40:52,25.32,400,0,0,,T
MSFT,20050310,12:40:52,25.32,100,0,0,,T
MSFT,20050310,12:40:52,25.32,400,0,0,,T
MSFT,20050310,12:40:52,25.32,300,0,0,,T
MSFT,20050310,12:40:52,25.32,200,0,0,,T
MSFT,20050310,12:40:54,25.33,1000,0,0,,C
MSFT,20050310,12:40:59,25.33,100,0,0,,C
MSFT,20050310,12:41:00,25.33,200,0,0,,T
MSFT,20050310,12:41:00,25.33,100,0,0,,T
MSFT,20050310,12:41:06,25.3218,105,0,0,,T
MSFT,20050310,12:41:17,25.32,269,0,0,,T
MSFT,20050310,12:41:19,25.32,2200,0,0,,M
MSFT,20050310,12:41:19,25.32,2200,0,0,,T
MSFT,20050310,12:41:20,25.3198,500,0,0,,D
MSFT,20050310,12:41:23,25.32,100,0,0,,C
MSFT,20050310,12:41:25,25.3299,100,0,0,,T
MSFT,20050310,12:41:32,25.33,819,0,0,,P
MSFT,20050310,12:41:32,25.33,500,0,0,,P
MSFT,20050310,12:41:32,25.33,500,0,0,,P
MSFT,20050310,12:41:32,25.33,7000,0,0,,P
MSFT,20050310,12:41:32,25.33,600,0,0,,P
MSFT,20050310,12:41:32,25.33,500,0,0,,P
MSFT,20050310,12:41:32,25.33,600,0,0,,P
MSFT,20050310,12:41:32,25.33,600,0,0,,P
MSFT,20050310,12:41:32,25.33,500,0,0,,P
MSFT,20050310,12:41:32,25.33,500,0,0,,P
MSFT,20050310,12:41:32,25.33,500,0,0,,P
MSFT,20050310,12:41:32,25.33,500,0,0,,P
MSFT,20050310,12:41:32,25.33,2000,0,0,,P
MSFT,20050310,12:41:32,25.33,1600,0,0,,P
MSFT,20050310,12:41:32,25.33,100,0,0,,P
MSFT,20050310,12:41:32,25.33,200,0,0,,P
MSFT,20050310,12:41:32,25.33,600,0,0,,P
MSFT,20050310,12:41:32,25.33,260,0,0,,P
MSFT,20050310,12:41:32,25.33,100,0,0,,P
MSFT,20050310,12:41:32,25.33,400,0,0,,P
MSFT,20050310,12:41:32,25.33,100,0,0,,P
MSFT,20050310,12:41:32,25.33,550,0,0,,P
MSFT,20050310,12:41:32,25.33,600,0,0,,P
